accident_index,year,location_easting_osgr,location_northing_osgr,longitude,latitude,urban_or_rural_area,lad2014_code,lad2014_name,road_class,road_classcat,cas_severity,cas_mode
200506P040828,2005,391270,415180,-2.133501052856445,53.63306427001953,2,E08000005,Rochdale,Unclassified,Unclassified,Fatal,motorcycle
201443R161124,2014,494992,182777,-.6318079829216003,51.53586196899414,1,E06000039,Slough,Unclassified,Unclassified,Serious,cyclist
2006460029932,2006,574760,166220,.5092020034790039,51.36809158325195,1,E06000035,Medway,Unclassified,Unclassified,Serious,cyclist
2015471501734,2015,578722,109997,.5381919741630554,50.86185836791992,1,E07000062,Hastings,Unclassified,Unclassified,Serious,pedestrian
200920E130501,2009,404040,280790,-1.942024946212769,52.42505264282227,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,pedestrian
200522FD43018,2005,350850,277880,-2.723783016204834,52.39668655395508,2,E06000051,Shropshire,Unclassified,Unclassified,Serious,car/taxi
2017471701257,2017,529410,114268,-.160513,50.913373,2,E07000228,Mid Sussex,Unclassified,Unclassified,Serious,cyclist
2015471502142,2015,485598,103531,-.7860779762268066,50.82500076293945,1,E07000225,Chichester,Unclassified,Unclassified,Serious,cyclist
2017400180352,2017,493947,235811,-.632526,52.012796,1,E06000056,Central Bedfordshire,Unclassified,Unclassified,Serious,pedestrian
200814C074308,2008,442780,392770,-1.357601046562195,53.42997741699219,1,E08000018,Rotherham,Unclassified,Unclassified,Serious,pedestrian
20171345N1794,2017,442617,421659,-1.356136,53.689668,1,E08000036,Wakefield,Unclassified,Unclassified,Serious,car/taxi
2017450159878,2017,501027,169322,-.54866,51.413926,2,E07000212,Runnymede,Unclassified,Unclassified,Serious,light goods
2007440167143,2007,444220,110120,-1.372707009315491,50.88881683349609,1,E06000045,Southampton,Unclassified,Unclassified,Serious,motorcycle
2017230206248,2017,445774,262477,-1.330785,52.25858,2,E07000221,Stratford-on-Avon,Unclassified,Unclassified,Serious,car/taxi
2014074253387,2014,373475,379409,-2.39957594871521,53.31093597412109,2,E06000049,Cheshire East,Unclassified,Unclassified,Serious,motorcycle
2017051701063,2017,344443,389574,-2.837038,53.400068,2,E08000011,Knowsley,Unclassified,Unclassified,Serious,motorcycle
201305EE02519,2013,338868,391334,-2.921241044998169,53.41524505615234,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,cyclist
2007460151022,2007,552270,167500,.1869300007820129,51.38606643676758,2,E07000111,Sevenoaks,Unclassified,Unclassified,Serious,car/taxi
201050KU2S009,2010,302040,113760,-3.394906044006348,50.91490173339844,2,E07000042,Mid Devon,Unclassified,Unclassified,Serious,other
200805BB24425,2008,331390,400520,-3.035739898681641,53.49687957763672,1,E08000014,Sefton,Unclassified,Unclassified,Serious,car/taxi
2006470603475,2006,556400,103800,.2186570018529892,50.81257247924805,2,E07000065,Wealden,Unclassified,Unclassified,Serious,car/taxi
2006440162742,2006,477130,127660,-.9011769890785217,51.04306411743164,2,E07000085,East Hampshire,Unclassified,Unclassified,Serious,pedestrian
20073102B2323,2007,470360,352740,-.9513980150222778,53.06725692749023,2,E07000175,Newark and Sherwood,Unclassified,Unclassified,Serious,motorcycle
200720K024402,2007,394850,286590,-2.077265024185181,52.4771842956543,1,E08000028,Sandwell,Unclassified,Unclassified,Serious,car/taxi
200614A098306,2006,469420,414130,-.9519810080528259,53.61911010742188,1,E08000017,Doncaster,Unclassified,Unclassified,Serious,pedestrian
2011370356311,2011,633430,287230,1.432556986808777,52.43312835693359,2,E07000206,Waveney,Unclassified,Unclassified,Serious,car/taxi
2016410142148,2016,505016,208520,-.4780479967594147,51.76504516601563,2,E07000096,Dacorum,Unclassified,Unclassified,Serious,motorcycle
2017230234124,2017,433451,258198,-1.511741,52.220996,2,E07000221,Stratford-on-Avon,Unclassified,Unclassified,Serious,motorcycle
2017110230165,2017,429590,543048,-1.541472,54.781481,1,E06000047,County Durham,Unclassified,Unclassified,Serious,pedestrian
201542I275109,2015,576519,223746,.563385009765625,51.88432693481445,1,E07000067,Braintree,Unclassified,Unclassified,Serious,cyclist
2017350235203,2017,547453,257508,.15599,52.196107,1,E07000008,Cambridge,Unclassified,Unclassified,Serious,pedestrian
200720M026601,2007,433850,278860,-1.503841042518616,52.40667343139648,1,E08000026,Coventry,Unclassified,Unclassified,Serious,pedestrian
200704AN07017,2007,331090,437670,-3.048516035079956,53.83070373535156,1,E06000009,Blackpool,Unclassified,Unclassified,Serious,pedestrian
20141314R0375,2014,415397,426331,-1.768084049224854,53.7331428527832,1,E08000032,Bradford,Unclassified,Unclassified,Serious,car/taxi
200922G905676,2009,367180,312070,-2.487188100814819,52.70527267456055,1,E06000020,Telford and Wrekin,Unclassified,Unclassified,Serious,motorcycle
2009460075317,2009,576590,167320,.5360109806060791,51.37740707397461,1,E06000035,Medway,Unclassified,Unclassified,Serious,pedestrian
2008440081680,2008,442640,113200,-1.39480996131897,50.91662979125977,1,E06000045,Southampton,Unclassified,Unclassified,Serious,motorcycle
200701WW50080,2007,527310,171670,-.1700679957866669,51.4296875,1,E09000032,Wandsworth,Unclassified,Unclassified,Serious,pedestrian
2016076311728,2016,351793,385631,-2.724524974822998,53.36508178710938,1,E06000006,Halton,Unclassified,Unclassified,Serious,pedestrian
2017410200119,2017,537915,210457,-.002367,51.775803,1,E07000095,Broxbourne,Unclassified,Unclassified,Serious,car/taxi
200850KE2C007,2008,302840,81270,-3.37493896484375,50.62294769287109,1,E07000040,East Devon,Unclassified,Unclassified,Fatal,pedestrian
201420J006494,2014,393260,293480,-2.100817918777466,52.53910827636719,1,E08000027,Dudley,Unclassified,Unclassified,Serious,car/taxi
200901YR90804,2009,532540,189740,-.0880919992923737,51.59087753295898,1,E09000014,Haringey,Unclassified,Unclassified,Serious,motorcycle
20161332B0664,2016,415536,431795,-1.764194965362549,53.78203201293945,1,E08000032,Bradford,Unclassified,Unclassified,Serious,pedestrian
201504SB15014,2015,349420,412800,-2.765947103500366,53.60929870605469,2,E07000127,West Lancashire,Unclassified,Unclassified,Serious,car/taxi
200801JI75675,2008,544010,186460,.0760290026664734,51.55858993530273,1,E09000026,Redbridge,Unclassified,Unclassified,Serious,pedestrian
201604SA16130,2016,351160,431950,-2.741285085678101,53.78136825561523,1,E07000123,Preston,Unclassified,Unclassified,Serious,pedestrian
201101ZD30611,2011,534440,160980,-.0716079995036125,51.33197021484375,1,E09000008,Croydon,Unclassified,Unclassified,Serious,car/taxi
2010130000990,2010,431530,432530,-1.522902965545654,53.78813552856445,1,E08000035,Leeds,Unclassified,Unclassified,Serious,motorcycle
201014K092310,2010,437480,388830,-1.437832951545715,53.39496612548828,1,E08000019,Sheffield,Unclassified,Unclassified,Serious,car/taxi
200705CC22157,2007,342610,382430,-2.863327026367188,53.33563613891602,1,E08000011,Knowsley,Unclassified,Unclassified,Serious,motorcycle
200901RY10508,2009,548420,176130,.1352539956569672,51.46463012695313,1,E09000004,Bexley,Unclassified,Unclassified,Serious,cyclist
2016140044320,2016,463310,403978,-1.044823050498962,53.52839660644531,1,E08000017,Doncaster,Unclassified,Unclassified,Serious,car/taxi
2008130298508,2008,424910,434420,-1.623231053352356,53.80548095703125,1,E08000035,Leeds,Unclassified,Unclassified,Serious,pedestrian
200650D31G717,2006,299880,80970,-3.416690111160278,50.61974716186523,1,E07000040,East Devon,Unclassified,Unclassified,Serious,cyclist
2011460203068,2011,599690,141130,.8529090285301208,51.13455200195313,1,E07000105,Ashford,Unclassified,Unclassified,Serious,cyclist
2017400151569,2017,502570,222087,-.511016,51.887922,1,E06000056,Central Bedfordshire,Unclassified,Unclassified,Serious,car/taxi
200501PY20507,2005,535030,169920,-.059749998152256,51.41217422485352,1,E09000006,Bromley,Unclassified,Unclassified,Serious,cyclist
2013549873313,2013,385037,157511,-2.216105937957764,51.31645584106445,1,E06000054,Wiltshire,Unclassified,Unclassified,Serious,car/taxi
201004CL10019,2010,354090,421990,-2.696748971939087,53.69232177734375,1,E07000126,South Ribble,Unclassified,Unclassified,Serious,motorcycle
2008440382117,2008,452090,107000,-1.261270046234131,50.860107421875,1,E07000087,Fareham,Unclassified,Unclassified,Serious,motorcycle
20154100D0065,2015,506720,207850,-.455146998167038,51.75917816162109,1,E07000096,Dacorum,Unclassified,Unclassified,Serious,pedestrian
200645WA85128,2006,493270,144470,-.6666669845581055,51.19179153442383,2,E07000216,Waverley,Unclassified,Unclassified,Serious,motorcycle
201014A087410,2010,451690,398230,-1.222615957260132,53.47825622558594,1,E08000017,Doncaster,Unclassified,Unclassified,Serious,pedestrian
201550KE2C010,2015,301221,80029,-3.397440910339355,50.6115837097168,1,E07000040,East Devon,Unclassified,Unclassified,Serious,cyclist
200606G060330,2006,395320,397010,-2.071975946426392,53.46979522705078,1,E08000008,Tameside,Unclassified,Unclassified,Fatal,pedestrian
200845EL29188,2008,507360,163860,-.4592849910259247,51.36361312866211,2,E07000207,Elmbridge,Unclassified,Unclassified,Serious,motorcycle
2016420093604,2016,545884,210331,.1146219968795776,51.77216339111328,1,E07000073,Harlow,Unclassified,Unclassified,Serious,cyclist
200505ET00707,2005,337180,392900,-2.946945905685425,53.42911911010742,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,car/taxi
2017460177669,2017,577035,166932,.542203,51.373842,1,E06000035,Medway,Unclassified,Unclassified,Serious,pedestrian
2008520804408,2008,358170,167780,-2.602813005447388,51.40744018554688,1,E06000023,"Bristol, City of",Unclassified,Unclassified,Serious,car/taxi
2016230068165,2016,433886,268176,-1.502905964851379,52.31026077270508,1,E07000222,Warwick,Unclassified,Unclassified,Serious,motorcycle
200604EN06091,2006,373250,435880,-2.4078049659729,53.81850051879883,2,E07000124,Ribble Valley,Unclassified,Unclassified,Serious,car/taxi
2010520001902,2010,322930,124840,-3.100155115127563,51.01769256591797,1,E07000190,Taunton Deane,Unclassified,Unclassified,Serious,motorcycle
200906P015408,2009,390640,414080,-2.142995119094849,53.62316513061523,1,E08000005,Rochdale,Unclassified,Unclassified,Serious,pedestrian
2010471007335,2010,578850,108910,.5395060181617737,50.85198593139648,1,E07000062,Hastings,Unclassified,Unclassified,Serious,pedestrian
200720G078001,2007,388710,300180,-2.168133020401001,52.59926223754883,1,E08000031,Wolverhampton,Unclassified,Unclassified,Serious,pedestrian
2012520204652,2012,363630,127250,-2.520190954208374,51.04338455200195,2,E07000189,South Somerset,Unclassified,Unclassified,Serious,pedestrian
2009160C05740,2009,501100,438750,-.465160995721817,53.83517456054688,2,E06000011,East Riding of Yorkshire,Unclassified,Unclassified,Serious,car/taxi
200650A51K781,2006,178990,32310,-5.095056056976318,50.14949417114258,2,E06000052,Cornwall,Unclassified,Unclassified,Serious,car/taxi
200801XD80161,2008,520460,179230,-.265980988740921,51.49912643432617,1,E09000009,Ealing,Unclassified,Unclassified,Serious,motorcycle
200920E144103,2009,409340,284900,-1.863968968391418,52.46193695068359,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,car/taxi
2005470500527,2005,583050,112000,.6006550192832947,50.87843322753906,1,E07000062,Hastings,Unclassified,Unclassified,Serious,cyclist
2013440211306,2013,444430,111703,-1.369529962539673,50.90303421020508,1,E06000045,Southampton,Unclassified,Unclassified,Serious,pedestrian
201423S030203,2014,408078,255298,-1.883247017860413,52.19582366943359,2,E07000221,Stratford-on-Avon,Unclassified,Unclassified,Serious,motorcycle
201301EK40570,2013,528860,186580,-.1423439979553223,51.56333160400391,1,E09000007,Camden,Unclassified,Unclassified,Serious,car/taxi
2011160C02971,2011,503210,426620,-.4371660053730011,53.72577285766602,1,E06000011,East Riding of Yorkshire,Unclassified,Unclassified,Serious,cyclist
201154DE07211,2011,423540,180750,-1.662093997001648,51.52512741088867,2,E06000030,Swindon,Unclassified,Unclassified,Serious,car/taxi
2007122600266,2007,503060,488490,-.4185009896755219,54.28166961669922,1,E07000168,Scarborough,Unclassified,Unclassified,Serious,car/taxi
200805EE22954,2008,341750,393090,-2.878210067749023,53.43135452270508,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,car/taxi
2006460122018,2006,628770,156810,1.277873992919922,51.26444625854492,2,E07000108,Dover,Unclassified,Unclassified,Serious,car/taxi
2017134A81169,2017,426483,436340,-1.599189,53.822679,1,E08000035,Leeds,Unclassified,Unclassified,Serious,motorcycle
2016140145494,2016,461615,409568,-1.069290041923523,53.57884216308594,1,E08000017,Doncaster,Unclassified,Unclassified,Serious,pedestrian
2008030002204,2008,320780,472060,-3.214087009429932,54.13825607299805,1,E07000027,Barrow-in-Furness,Unclassified,Unclassified,Serious,motorcycle
200542G008302,2005,549250,215030,.1637720018625259,51.81393051147461,2,E07000072,Epping Forest,Unclassified,Unclassified,Serious,car/taxi
2016100094186,2016,419054,558425,-1.702695965766907,54.92007446289063,2,E08000037,Gateshead,Unclassified,Unclassified,Fatal,car/taxi
2017010020567,2017,530540,191150,-.116418,51.604069,1,E09000014,Haringey,Unclassified,Unclassified,Serious,motorcycle
2009460177762,2009,571720,158650,.4619260132312775,51.3010139465332,1,E07000115,Tonbridge and Malling,Unclassified,Unclassified,Serious,motorcycle
2016430318562,2016,459838,190027,-1.135854005813599,51.60542678833008,2,E07000179,South Oxfordshire,Unclassified,Unclassified,Serious,motorcycle
2009030002537,2009,297270,511580,-3.587421894073486,54.4891357421875,2,E07000029,Copeland,Unclassified,Unclassified,Serious,car/taxi
200542C019604,2005,570000,202550,.4584150016307831,51.69590377807617,2,E07000070,Chelmsford,Unclassified,Unclassified,Serious,car/taxi
2010070140104,2010,376160,379470,-2.35928201675415,53.31161117553711,1,E06000049,Cheshire East,Unclassified,Unclassified,Serious,motorcycle
2016200090411,2016,430701,279977,-1.548547029495239,52.41654968261719,1,E08000026,Coventry,Unclassified,Unclassified,Serious,car/taxi
2016200102531,2016,406832,286599,-1.899399042129517,52.47690582275391,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,pedestrian
2017420220970,2017,545905,201748,.109712,51.695528,1,E07000072,Epping Forest,Unclassified,Unclassified,Serious,pedestrian
200704FE07096,2007,388180,440140,-2.181193113327026,53.85734939575195,2,E07000122,Pendle,Unclassified,Unclassified,Serious,car/taxi
2005030003601,2005,338210,554740,-2.964688062667847,54.88359832763672,1,E07000028,Carlisle,Unclassified,Unclassified,Serious,motorcycle
200822GA87039,2008,370390,307650,-2.439281940460205,52.66572570800781,1,E06000020,Telford and Wrekin,Unclassified,Unclassified,Serious,pedestrian
2007123130126,2007,463100,433360,-1.043601036071777,53.79273223876953,2,E07000169,Selby,Unclassified,Unclassified,Serious,pedestrian
2016450055951,2016,513019,154495,-.3794459998607635,51.27786636352539,1,E07000210,Mole Valley,Unclassified,Unclassified,Serious,cyclist
2015100497115,2015,392219,571437,-2.123281955718994,55.03738784790039,2,E06000057,Northumberland,Unclassified,Unclassified,Serious,cyclist
2014074376570,2014,397489,384631,-2.039199113845825,53.35853958129883,1,E06000049,Cheshire East,Unclassified,Unclassified,Serious,pedestrian
2016051600137,2016,337348,420309,-2.94853401184082,53.67525863647461,1,E08000014,Sefton,Unclassified,Unclassified,Serious,pedestrian
2012521208260,2012,332520,162130,-2.970472097396851,51.35416793823242,1,E06000024,North Somerset,Unclassified,Unclassified,Serious,motorcycle
2008440321720,2008,482530,161400,-.8164190053939819,51.34564590454102,2,E07000089,Hart,Unclassified,Unclassified,Serious,motorcycle
2013130071460,2013,442681,412424,-1.356420040130615,53.60663604736328,2,E08000036,Wakefield,Unclassified,Unclassified,Fatal,motorcycle
2016170M22866,2016,452729,518621,-1.184515953063965,54.5599479675293,1,E06000002,Middlesbrough,Unclassified,Unclassified,Serious,pedestrian
2012450000274,2012,513837,168346,-.3648520112037659,51.40267562866211,1,E07000207,Elmbridge,Unclassified,Unclassified,Serious,pedestrian
201105FF01910,2011,342840,388530,-2.8609778881073,53.39048767089844,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,bus
2017010067533,2017,527630,182530,-.161541,51.527269,1,E09000033,Westminster,Unclassified,Unclassified,Serious,cyclist
201142I285709,2011,544370,196490,.0853450000286102,51.64862442016602,1,E07000072,Epping Forest,Unclassified,Unclassified,Serious,bus
2006130477306,2006,442190,442880,-1.359691977500916,53.88040542602539,2,E08000035,Leeds,Unclassified,Unclassified,Serious,motorcycle
2013073361913,2013,339106,361896,-2.912009954452515,53.15068817138672,2,E06000050,Cheshire West and Chester,Unclassified,Unclassified,Serious,car/taxi
200701KG66600,2007,548650,185930,.1426910012960434,51.55262756347656,1,E09000002,Barking and Dagenham,Unclassified,Unclassified,Serious,pedestrian
200514E127505,2005,434530,386060,-1.482496023178101,53.37026977539063,1,E08000019,Sheffield,Unclassified,Unclassified,Serious,cyclist
200842I444511,2008,570880,190280,.465148001909256,51.58541488647461,1,E07000066,Basildon,Unclassified,Unclassified,Serious,pedestrian
2010070038114,2010,391280,373320,-2.132177114486694,53.25679779052734,1,E06000049,Cheshire East,Unclassified,Unclassified,Serious,pedestrian
201104BC11131,2011,331897,443213,-3.037487983703613,53.88062286376953,1,E07000128,Wyre,Unclassified,Unclassified,Serious,car/taxi
201020T020120,2010,413640,287850,-1.80056095123291,52.48836898803711,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,cyclist
2014030003147,2014,339660,554540,-2.942048072814941,54.88197708129883,1,E07000028,Carlisle,Unclassified,Unclassified,Serious,pedestrian
2011440153613,2011,460420,108540,-1.142673015594482,50.87314605712891,2,E07000094,Winchester,Unclassified,Unclassified,Serious,motorcycle
201142I204505,2011,576580,200430,.5524529814720154,51.67483139038086,2,E07000070,Chelmsford,Unclassified,Unclassified,Serious,cyclist
20074100A0822,2007,548740,221390,.1591120064258575,51.87120819091797,1,E07000242,East Hertfordshire,Unclassified,Unclassified,Serious,pedestrian
2017450168590,2017,498530,133147,-.594498,51.089179,2,E07000216,Waverley,Unclassified,Unclassified,Serious,cyclist
201704EF17130,2017,379520,433490,-2.3124,53.797323,1,E07000117,Burnley,Unclassified,Unclassified,Serious,bus
201432E137914,2014,530970,401716,-.0271249990910292,53.49583435058594,2,E07000137,East Lindsey,Unclassified,Unclassified,Serious,motorcycle
2012440448378,2012,456379,106761,-1.20037305355072,50.8575553894043,1,E07000087,Fareham,Unclassified,Unclassified,Serious,pedestrian
2014350059814,2014,556310,280690,.2962230145931244,52.40186309814453,2,E07000009,East Cambridgeshire,Unclassified,Unclassified,Fatal,car/taxi
2013353007313,2013,515740,295320,-.2947199940681458,52.54341125488281,1,E06000031,Peterborough,Unclassified,Unclassified,Serious,motorcycle
200734WN02047,2007,475180,260410,-.9004970192909241,52.23672103881836,1,E07000154,Northampton,Unclassified,Unclassified,Serious,pedestrian
201022G001937,2010,369940,303790,-2.44558310508728,52.63100051879883,1,E06000020,Telford and Wrekin,Unclassified,Unclassified,Serious,motorcycle
201042I385911,2010,601600,224810,.9279890060424805,51.88533401489258,1,E07000071,Colchester,Unclassified,Unclassified,Serious,pedestrian
200650D42G489,2006,302860,110050,-3.382256984710693,50.88168716430664,2,E07000042,Mid Devon,Unclassified,Unclassified,Serious,car/taxi
2012030000793,2012,298910,516220,-3.563705921173096,54.53115081787109,1,E07000029,Copeland,Unclassified,Unclassified,Serious,pedestrian
200734WD44887,2007,455710,256950,-1.186146974563599,52.20792770385742,2,E07000151,Daventry,Unclassified,Unclassified,Serious,car/taxi
201506K009503,2015,371690,411740,-2.429272890090942,53.60145568847656,1,E08000001,Bolton,Unclassified,Unclassified,Serious,car/taxi
2011070279506,2011,363110,390380,-2.556416988372803,53.4089241027832,1,E06000007,Warrington,Unclassified,Unclassified,Serious,motorcycle
2015210030333,2015,400129,310293,-1.999528050422668,52.69032287597656,1,E07000192,Cannock Chase,Unclassified,Unclassified,Serious,motorcycle
2014440282201,2014,454678,77261,-1.228904962539673,50.59245681762695,2,E06000046,Isle of Wight,Unclassified,Unclassified,Serious,pedestrian
2012440123086,2012,473552,149957,-.9476569890975952,51.24399948120117,2,E07000089,Hart,Unclassified,Unclassified,Serious,motorcycle
200522DD47228,2005,380350,270980,-2.289833068847656,52.33651351928711,2,E07000239,Wyre Forest,Unclassified,Unclassified,Serious,other
2013471306053,2013,509513,129926,-.4387229979038239,51.05817794799805,2,E07000227,Horsham,Unclassified,Unclassified,Serious,car/taxi
2009030002670,2009,300370,515540,-3.540923118591309,54.52532958984375,2,E07000029,Copeland,Unclassified,Unclassified,Serious,car/taxi
2014331402209,2014,462345,309850,-1.079198002815247,52.6827392578125,2,E07000130,Charnwood,Unclassified,Unclassified,Serious,car/taxi
200650E41Q651,2006,246100,57060,-4.166591167449951,50.39315795898438,1,E06000026,Plymouth,Unclassified,Unclassified,Serious,motorcycle
2014100649114,2014,435837,564109,-1.44171404838562,54.97034072875977,1,E08000023,South Tyneside,Unclassified,Unclassified,Serious,motorcycle
201442I004201,2014,543118,196276,.0671740025281906,51.64702224731445,1,E07000072,Epping Forest,Unclassified,Unclassified,Serious,car/taxi
200545WA77790,2005,483520,149240,-.8050490021705627,51.23618316650391,1,E07000216,Waverley,Unclassified,Unclassified,Serious,pedestrian
200542A040008,2005,553410,226790,.2292920053005219,51.91846084594727,2,E07000077,Uttlesford,Unclassified,Unclassified,Serious,pedestrian
2008130148808,2008,429810,433400,-1.548925995826721,53.79605484008789,1,E08000035,Leeds,Unclassified,Unclassified,Serious,pedestrian
201401LX50452,2014,531750,176500,-.1044400036334991,51.47208023071289,1,E09000022,Lambeth,Unclassified,Unclassified,Serious,motorcycle
200943P166099,2009,455930,219350,-1.189067959785461,51.8698844909668,2,E07000177,Cherwell,Unclassified,Unclassified,Serious,car/taxi
201201TB01083,2012,552250,175710,.1901669949293137,51.4598388671875,1,E09000004,Bexley,Unclassified,Unclassified,Serious,motorcycle
201220W058182,2012,408200,286630,-1.880705952644348,52.47750854492188,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,pedestrian
2017370174196,2017,574966,272564,.565926,52.323297,2,E07000201,Forest Heath,Unclassified,Unclassified,Fatal,motorcycle
2010440130933,2010,468250,111070,-1.030933976173401,50.89502334594727,1,E07000090,Havant,Unclassified,Unclassified,Serious,pedestrian
2016110137952,2016,428202,514888,-1.564180016517639,54.52835845947266,1,E06000005,Darlington,Unclassified,Unclassified,Serious,pedestrian
2006216031543,2006,406160,309430,-1.910325050354004,52.6825065612793,1,E07000194,Lichfield,Unclassified,Unclassified,Serious,motorcycle
200604BB06120,2006,340760,460360,-2.906017065048218,54.03580856323242,1,E07000121,Lancaster,Unclassified,Unclassified,Serious,car/taxi
2006160C04980,2006,504630,433190,-.4134289920330048,53.78451919555664,1,E06000011,East Riding of Yorkshire,Unclassified,Unclassified,Serious,motorcycle
2009030002863,2009,338130,478550,-2.94989800453186,54.19895935058594,2,E07000031,South Lakeland,Unclassified,Unclassified,Serious,car/taxi
200850DE2M020,2008,291380,91960,-3.540031909942627,50.71702194213867,1,E07000041,Exeter,Unclassified,Unclassified,Serious,pedestrian
201604WA16050,2016,332170,437600,-3.030711889266968,53.83002090454102,1,E06000009,Blackpool,Unclassified,Unclassified,Serious,motorcycle
2011471104038,2011,512874,105189,-.3984439969062805,50.83516693115234,1,E07000229,Worthing,Unclassified,Unclassified,Serious,cyclist
2013160D06591,2013,513919,430204,-.27361199259758,53.7557487487793,1,E06000010,"Kingston upon Hull, City of",Unclassified,Unclassified,Serious,pedestrian
2017450237582,2017,488842,153385,-.727797,51.272698,1,E07000209,Guildford,Unclassified,Unclassified,Serious,heavy goods
200601BS70227,2006,524600,179580,-.2062450051307678,51.50137710571289,1,E09000020,Kensington and Chelsea,Unclassified,Unclassified,Serious,car/taxi
2017440480738,2017,471233,107088,-.9892840000000001,50.858916,1,E07000090,Havant,Unclassified,Unclassified,Serious,pedestrian
201405EE04373,2014,334134,391948,-2.992583990097046,53.42019271850586,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,cyclist
2009070305926,2009,342470,368010,-2.862816095352173,53.20601654052734,1,E06000050,Cheshire West and Chester,Unclassified,Unclassified,Serious,cyclist
201406A085221,2014,387459,402980,-2.190639972686768,53.5233268737793,1,E08000003,Manchester,Unclassified,Unclassified,Serious,pedestrian
2007123090498,2007,490150,510170,-.6101639866828918,54.4788932800293,1,E07000168,Scarborough,Unclassified,Unclassified,Serious,pedestrian
200804BC08215,2008,333090,447690,-3.020323038101196,53.9210090637207,1,E07000128,Wyre,Unclassified,Unclassified,Serious,pedestrian
2011211004223,2011,383060,347350,-2.254010915756226,53.02315139770508,1,E07000195,Newcastle-under-Lyme,Unclassified,Unclassified,Serious,cyclist
201320T028183,2013,413960,286170,-1.795918941497803,52.4732551574707,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,cyclist
2009470908269,2009,562130,100690,.298552006483078,50.78305053710938,1,E07000061,Eastbourne,Unclassified,Unclassified,Serious,cyclist
200842I297008,2008,564570,175400,.3672080039978027,51.45360946655273,2,E06000034,Thurrock,Unclassified,Unclassified,Serious,car/taxi
201420G000864,2014,391580,298640,-2.125720024108887,52.58547210693359,1,E08000031,Wolverhampton,Unclassified,Unclassified,Serious,pedestrian
201201TA00794,2012,551230,183230,.1787160038948059,51.52767944335938,1,E09000016,Havering,Unclassified,Unclassified,Serious,pedestrian
2007350560407,2007,517600,302570,-.2647339999675751,52.60815811157227,1,E06000031,Peterborough,Unclassified,Unclassified,Serious,pedestrian
201250JO3E001,2012,251815,89881,-4.09930419921875,50.68959426879883,2,E07000047,West Devon,Unclassified,Unclassified,Serious,car/taxi
201220J011512,2012,394300,287150,-2.085372924804688,52.48221206665039,1,E08000027,Dudley,Unclassified,Unclassified,Serious,cyclist
200601JI40689,2006,539900,190460,.0183719992637634,51.5955696105957,1,E09000026,Redbridge,Unclassified,Unclassified,Serious,car/taxi
200901CW10173,2009,527680,182010,-.1610150039196014,51.52252960205078,1,E09000033,Westminster,Unclassified,Unclassified,Serious,car/taxi
200701MM70219,2007,534290,178880,-.0669860020279884,51.49287033081055,1,E09000028,Southwark,Unclassified,Unclassified,Serious,pedestrian
200543S027085,2005,487290,241660,-.7280150055885315,52.06640243530273,1,E06000042,Milton Keynes,Unclassified,Unclassified,Serious,cyclist
2009440105763,2009,436360,113130,-1.484148979187012,50.91643142700195,1,E07000091,New Forest,Unclassified,Unclassified,Serious,heavy goods
2013130002441,2013,424068,422805,-1.636917948722839,53.70112609863281,1,E08000034,Kirklees,Unclassified,Unclassified,Serious,pedestrian
200922E903930,2009,349780,241290,-2.734061002731323,52.06765365600586,1,E06000019,"Herefordshire, County of",Unclassified,Unclassified,Serious,cyclist
2009130407109,2009,419980,421290,-1.698935031890869,53.68767929077148,1,E08000034,Kirklees,Unclassified,Unclassified,Serious,motorcycle
201201TB00036,2012,546310,167400,.1012979969382286,51.38673400878906,1,E09000006,Bromley,Unclassified,Unclassified,Serious,cyclist
2013130532265,2013,430233,435115,-1.542336940765381,53.81144714355469,1,E08000035,Leeds,Unclassified,Unclassified,Serious,pedestrian
201245RE73244,2012,529310,147860,-.149947002530098,51.21524810791016,2,E07000211,Reigate and Banstead,Unclassified,Unclassified,Serious,car/taxi
2013440413952,2013,464921,106333,-1.079102993011475,50.85281372070313,1,E06000044,Portsmouth,Unclassified,Unclassified,Serious,bus
2015460255287,2015,607310,148660,.9659730195999146,51.19952774047852,2,E07000105,Ashford,Unclassified,Unclassified,Serious,heavy goods
201704EG17247,2017,386720,439030,-2.203336,53.84735,1,E07000122,Pendle,Unclassified,Unclassified,Serious,car/taxi
2010070301594,2010,351920,381590,-2.723398923873901,53.32901763916016,1,E06000006,Halton,Unclassified,Unclassified,Serious,pedestrian
201250EL2P003,2012,252899,62577,-4.07316780090332,50.44448089599609,2,E07000044,South Hams,Unclassified,Unclassified,Serious,car/taxi
2011521106045,2011,355080,176250,-2.648313045501709,51.48336029052734,1,E06000023,"Bristol, City of",Unclassified,Unclassified,Serious,pedestrian
